P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	g (m/s2)	phase	k (S m-1)	
9.76301e+01	2.55039e+02	2.49819e+03	9.29351e+02	3.90733e+00	1.95320e+00	4.96887e+01	9.46125e+00	3.54543e+00	1.37660e+00	1.00000e+00	0.00000e+00
9.87654e+01	2.55102e+02	2.49731e+03	9.29457e+02	3.90759e+00	1.95284e+00	4.96332e+01	9.46601e+00	3.54452e+00	1.37688e+00	1.00000e+00	0.00000e+00
9.99006e+01	2.55166e+02	2.49642e+03	9.29563e+02	3.90786e+00	1.95247e+00	4.95774e+01	9.47075e+00	3.54361e+00	1.37716e+00	1.00000e+00	0.00000e+00
1.01036e+02	2.55231e+02	2.49554e+03	9.29669e+02	3.90812e+00	1.95211e+00	4.95212e+01	9.47549e+00	3.54269e+00	1.37745e+00	1.00000e+00	0.00000e+00
1.02171e+02	2.55296e+02	2.49465e+03	9.29775e+02	3.90838e+00	1.95175e+00	4.94646e+01	9.48021e+00	3.54178e+00	1.37773e+00	1.00000e+00	0.00000e+00
1.03306e+02	2.55362e+02	2.49377e+03	9.29881e+02	3.90863e+00	1.95138e+00	4.94076e+01	9.48492e+00	3.54086e+00	1.37802e+00	1.00000e+00	0.00000e+00
1.04442e+02	2.55428e+02	2.49288e+03	9.29987e+02	3.90889e+00	1.95102e+00	4.93502e+01	9.48961e+00	3.53993e+00	1.37831e+00	1.00000e+00	0.00000e+00
1.05577e+02	2.55495e+02	2.49200e+03	9.30093e+02	3.90914e+00	1.95065e+00	4.92924e+01	9.49430e+00	3.53901e+00	1.37859e+00	1.00000e+00	0.00000e+00
1.06712e+02	2.55562e+02	2.49112e+03	9.30198e+02	3.90939e+00	1.95028e+00	4.92342e+01	9.49897e+00	3.53808e+00	1.37888e+00	1.00000e+00	0.00000e+00
1.07847e+02	2.55630e+02	2.49023e+03	9.30304e+02	3.90964e+00	1.94992e+00	4.91755e+01	9.50363e+00	3.53714e+00	1.37917e+00	1.00000e+00	0.00000e+00
1.08982e+02	2.55699e+02	2.48935e+03	9.30409e+02	3.90989e+00	1.94955e+00	4.91165e+01	9.50828e+00	3.53620e+00	1.37946e+00	1.00000e+00	0.00000e+00
1.10118e+02	2.59912e+02	2.48846e+03	9.29994e+02	3.89842e+00	1.94285e+00	4.56802e+01	9.45318e+00	3.51040e+00	1.37975e+00	1.00000e+00	0.00000e+00
1.11253e+02	2.59956e+02	2.48758e+03	9.30103e+02	3.89872e+00	1.94251e+00	4.56463e+01	9.45808e+00	3.50961e+00	1.38004e+00	1.00000e+00	0.00000e+00
1.12388e+02	2.60000e+02	2.48670e+03	9.30212e+02	3.89902e+00	1.94218e+00	4.56125e+01	9.46297e+00	3.50882e+00	1.38033e+00	1.00000e+00	0.00000e+00
1.16138e+02	2.60024e+02	2.48434e+03	1.15381e+03	1.71177e+00	0.00000e+00	0.00000e+00	3.38085e+00	0.00000e+00	1.38067e+00	0.00000e+00	1.93815e+00
1.19889e+02	2.60049e+02	2.48199e+03	1.15508e+03	1.71881e+00	0.00000e+00	0.00000e+00	3.41246e+00	0.00000e+00	1.38101e+00	0.00000e+00	1.94440e+00
1.23639e+02	2.60074e+02	2.47964e+03	1.15634e+03	1.72580e+00	0.00000e+00	0.00000e+00	3.44403e+00	0.00000e+00	1.38135e+00	0.00000e+00	1.95064e+00
